device_id,timestamp,received_at,level,pump_state,hour,day
chateau_1,123458589,2025-07-14T00:30:00Z,78.47311878043088,False,0,2025-07-14
chateau_1,123458649,2025-07-14T00:31:00Z,78.426861490376,False,0,2025-07-14
chateau_1,123458709,2025-07-14T00:32:00Z,78.38734773486782,False,0,2025-07-14
chateau_1,123458769,2025-07-14T00:33:00Z,78.38524178605222,False,0,2025-07-14
chateau_1,123458829,2025-07-14T00:34:00Z,78.32787868548508,False,0,2025-07-14
chateau_1,123458889,2025-07-14T00:35:00Z,78.24142416838872,False,0,2025-07-14
chateau_1,123458949,2025-07-14T00:36:00Z,78.20016518586357,False,0,2025-07-14
chateau_1,123459009,2025-07-14T00:37:00Z,78.15631045223546,False,0,2025-07-14
chateau_1,123459069,2025-07-14T00:38:00Z,78.15295944370214,False,0,2025-07-14
chateau_1,123459129,2025-07-14T00:39:00Z,78.131885554459,False,0,2025-07-14
chateau_1,123459189,2025-07-14T00:40:00Z,78.12042275100669,False,0,2025-07-14
chateau_1,123459249,2025-07-14T00:41:00Z,78.03016957016655,False,0,2025-07-14
chateau_1,123459309,2025-07-14T00:42:00Z,78.01271786235853,False,0,2025-07-14
chateau_1,123459369,2025-07-14T00:43:00Z,77.92149767312043,False,0,2025-07-14
chateau_1,123459429,2025-07-14T00:44:00Z,77.84636514951262,False,0,2025-07-14
chateau_1,123459489,2025-07-14T00:45:00Z,77.8143539588504,False,0,2025-07-14
chateau_1,123459549,2025-07-14T00:46:00Z,77.80771791602184,False,0,2025-07-14
chateau_1,123459609,2025-07-14T00:47:00Z,77.7535499747791,False,0,2025-07-14
chateau_1,123459669,2025-07-14T00:48:00Z,77.65583427834575,False,0,2025-07-14
chateau_1,123459729,2025-07-14T00:49:00Z,77.62371972343163,False,0,2025-07-14
chateau_1,123459789,2025-07-14T00:50:00Z,77.57110570812603,False,0,2025-07-14
chateau_1,123459849,2025-07-14T00:51:00Z,77.47127917623548,False,0,2025-07-14
chateau_1,123459909,2025-07-14T00:52:00Z,77.46193894883274,False,0,2025-07-14
chateau_1,123459969,2025-07-14T00:53:00Z,77.38676789112563,False,0,2025-07-14
chateau_1,123460029,2025-07-14T00:54:00Z,77.3071583290635,False,0,2025-07-14
chateau_1,123460089,2025-07-14T00:55:00Z,77.22680327719306,False,0,2025-07-14
chateau_1,123460149,2025-07-14T00:56:00Z,77.17436089826445,False,0,2025-07-14
chateau_1,123460209,2025-07-14T00:57:00Z,77.11641031850783,False,0,2025-07-14
chateau_1,123460269,2025-07-14T00:58:00Z,77.11556809831521,False,0,2025-07-14
chateau_1,123460329,2025-07-14T00:59:00Z,77.07637087949003,False,0,2025-07-14
chateau_1,123460389,2025-07-14T01:00:00Z,77.00530416731652,False,1,2025-07-14
chateau_1,123460449,2025-07-14T01:01:00Z,76.94681909023176,False,1,2025-07-14
chateau_1,123460509,2025-07-14T01:02:00Z,76.89994430705123,False,1,2025-07-14
chateau_1,123460569,2025-07-14T01:03:00Z,76.81461302306148,False,1,2025-07-14
chateau_1,123460629,2025-07-14T01:04:00Z,76.80644900055987,False,1,2025-07-14
chateau_1,123460689,2025-07-14T01:05:00Z,76.79164995189126,False,1,2025-07-14
chateau_1,123460749,2025-07-14T01:06:00Z,76.69856908575001,False,1,2025-07-14
chateau_1,123460809,2025-07-14T01:07:00Z,76.59973918606529,False,1,2025-07-14
chateau_1,123460869,2025-07-14T01:08:00Z,76.59708515169298,False,1,2025-07-14
chateau_1,123460929,2025-07-14T01:09:00Z,76.50993460165503,False,1,2025-07-14
chateau_1,123460989,2025-07-14T01:10:00Z,76.47848389693567,False,1,2025-07-14
chateau_1,123461049,2025-07-14T01:11:00Z,76.38003339846883,False,1,2025-07-14
chateau_1,123461109,2025-07-14T01:12:00Z,76.32939602448579,False,1,2025-07-14
chateau_1,123461169,2025-07-14T01:13:00Z,76.27374956089179,False,1,2025-07-14
chateau_1,123461229,2025-07-14T01:14:00Z,76.25960420924598,False,1,2025-07-14
chateau_1,123461289,2025-07-14T01:15:00Z,76.19440742398211,False,1,2025-07-14
chateau_1,123461349,2025-07-14T01:16:00Z,76.13864879264723,False,1,2025-07-14
chateau_1,123461409,2025-07-14T01:17:00Z,76.09628009765099,False,1,2025-07-14
chateau_1,123461469,2025-07-14T01:18:00Z,76.00708459496092,False,1,2025-07-14
chateau_1,123461529,2025-07-14T01:19:00Z,75.96815230115182,False,1,2025-07-14
chateau_1,123461589,2025-07-14T01:20:00Z,75.92365340281972,False,1,2025-07-14
chateau_1,123461649,2025-07-14T01:21:00Z,75.83074089606902,False,1,2025-07-14
chateau_1,123461709,2025-07-14T01:22:00Z,75.75911826514846,False,1,2025-07-14
chateau_1,123461769,2025-07-14T01:23:00Z,75.72488953208345,False,1,2025-07-14
chateau_1,123461829,2025-07-14T01:24:00Z,75.68228894127031,False,1,2025-07-14
chateau_1,123461889,2025-07-14T01:25:00Z,75.68214781956137,False,1,2025-07-14
chateau_1,123461949,2025-07-14T01:26:00Z,75.67273393519717,False,1,2025-07-14
chateau_1,123462009,2025-07-14T01:27:00Z,75.5852713370687,False,1,2025-07-14
chateau_1,123462069,2025-07-14T01:28:00Z,75.58007339508033,False,1,2025-07-14
chateau_1,123462129,2025-07-14T01:29:00Z,75.48662904218865,False,1,2025-07-14
chateau_1,123462189,2025-07-14T01:30:00Z,75.40364852274034,False,1,2025-07-14
chateau_1,123462249,2025-07-14T01:31:00Z,75.35610780480083,False,1,2025-07-14
chateau_1,123462309,2025-07-14T01:32:00Z,75.33821609992935,False,1,2025-07-14
chateau_1,123462369,2025-07-14T01:33:00Z,75.27688202675145,False,1,2025-07-14
chateau_1,123462429,2025-07-14T01:34:00Z,75.20453319294083,False,1,2025-07-14
chateau_1,123462489,2025-07-14T01:35:00Z,75.15646982970982,False,1,2025-07-14
chateau_1,123462549,2025-07-14T01:36:00Z,75.07104875111844,False,1,2025-07-14
chateau_1,123462609,2025-07-14T01:37:00Z,75.02246761823636,False,1,2025-07-14
chateau_1,123462669,2025-07-14T01:38:00Z,74.99193944388246,False,1,2025-07-14
chateau_1,123462729,2025-07-14T01:39:00Z,74.94595552949353,False,1,2025-07-14
chateau_1,123462789,2025-07-14T01:40:00Z,74.87170050924368,False,1,2025-07-14
chateau_1,123462849,2025-07-14T01:41:00Z,74.84649505385654,False,1,2025-07-14
chateau_1,123462909,2025-07-14T01:42:00Z,74.79611956019055,False,1,2025-07-14
chateau_1,123462969,2025-07-14T01:43:00Z,74.7880403909015,False,1,2025-07-14
chateau_1,123463029,2025-07-14T01:44:00Z,74.7024787556649,False,1,2025-07-14
chateau_1,123463089,2025-07-14T01:45:00Z,74.69300800201967,False,1,2025-07-14
chateau_1,123463149,2025-07-14T01:46:00Z,74.66181258738266,False,1,2025-07-14
chateau_1,123463209,2025-07-14T01:47:00Z,74.61494306488486,False,1,2025-07-14
chateau_1,123463269,2025-07-14T01:48:00Z,74.60439874568033,False,1,2025-07-14
chateau_1,123463329,2025-07-14T01:49:00Z,74.57857636240523,False,1,2025-07-14
chateau_1,123463389,2025-07-14T01:50:00Z,74.50370123241096,False,1,2025-07-14
chateau_1,123463449,2025-07-14T01:51:00Z,74.444115162131,False,1,2025-07-14
chateau_1,123463509,2025-07-14T01:52:00Z,74.35917899479838,False,1,2025-07-14
chateau_1,123463569,2025-07-14T01:53:00Z,74.30157836670628,False,1,2025-07-14
chateau_1,123463629,2025-07-14T01:54:00Z,74.24180476866971,False,1,2025-07-14
chateau_1,123463689,2025-07-14T01:55:00Z,74.16890397332998,False,1,2025-07-14
chateau_1,123463749,2025-07-14T01:56:00Z,74.12751938685345,False,1,2025-07-14
chateau_1,123463809,2025-07-14T01:57:00Z,74.0829058515556,False,1,2025-07-14
chateau_1,123463869,2025-07-14T01:58:00Z,74.00897204619515,False,1,2025-07-14
chateau_1,123463929,2025-07-14T01:59:00Z,73.98210161922863,False,1,2025-07-14
chateau_1,123463989,2025-07-14T02:00:00Z,73.8962544966578,False,2,2025-07-14
chateau_1,123464049,2025-07-14T02:01:00Z,73.7987097795369,False,2,2025-07-14
chateau_1,123464109,2025-07-14T02:02:00Z,73.78891325754496,False,2,2025-07-14
chateau_1,123464169,2025-07-14T02:03:00Z,73.71810102087602,False,2,2025-07-14
chateau_1,123464229,2025-07-14T02:04:00Z,73.67954668949737,False,2,2025-07-14
chateau_1,123464289,2025-07-14T02:05:00Z,73.6044569467916,False,2,2025-07-14
chateau_1,123464349,2025-07-14T02:06:00Z,73.57730067535317,False,2,2025-07-14
chateau_1,123464409,2025-07-14T02:07:00Z,73.54997879340577,False,2,2025-07-14
chateau_1,123464469,2025-07-14T02:08:00Z,73.49788018302672,False,2,2025-07-14
chateau_1,123464529,2025-07-14T02:09:00Z,73.41193736746594,False,2,2025-07-14
chateau_1,123464589,2025-07-14T02:10:00Z,73.36869862084595,False,2,2025-07-14
chateau_1,123464649,2025-07-14T02:11:00Z,73.35133946127023,False,2,2025-07-14
chateau_1,123464709,2025-07-14T02:12:00Z,73.31520731527839,False,2,2025-07-14
chateau_1,123464769,2025-07-14T02:13:00Z,73.27086927755262,False,2,2025-07-14
chateau_1,123464829,2025-07-14T02:14:00Z,73.2529180567066,False,2,2025-07-14
chateau_1,123464889,2025-07-14T02:15:00Z,73.24860818765755,False,2,2025-07-14
chateau_1,123464949,2025-07-14T02:16:00Z,73.24089333707933,False,2,2025-07-14
chateau_1,123465009,2025-07-14T02:17:00Z,73.17187311338613,False,2,2025-07-14
chateau_1,123465069,2025-07-14T02:18:00Z,73.13038800712155,False,2,2025-07-14
chateau_1,123465129,2025-07-14T02:19:00Z,73.05473317361354,False,2,2025-07-14
chateau_1,123465189,2025-07-14T02:20:00Z,72.96039155263438,False,2,2025-07-14
chateau_1,123465249,2025-07-14T02:21:00Z,72.93749670114532,False,2,2025-07-14
chateau_1,123465309,2025-07-14T02:22:00Z,72.89830823010264,False,2,2025-07-14
chateau_1,123465369,2025-07-14T02:23:00Z,72.87381942479068,False,2,2025-07-14
chateau_1,123465429,2025-07-14T02:24:00Z,72.82068012338326,False,2,2025-07-14
chateau_1,123465489,2025-07-14T02:25:00Z,72.73882527369189,False,2,2025-07-14
chateau_1,123465549,2025-07-14T02:26:00Z,72.73722123309385,False,2,2025-07-14
chateau_1,123465609,2025-07-14T02:27:00Z,72.70273770650765,False,2,2025-07-14
chateau_1,123465669,2025-07-14T02:28:00Z,72.6239075985709,False,2,2025-07-14
chateau_1,123465729,2025-07-14T02:29:00Z,72.5975096190592,False,2,2025-07-14
chateau_1,123465789,2025-07-14T02:30:00Z,72.57204002406895,False,2,2025-07-14
chateau_1,123465849,2025-07-14T02:31:00Z,72.5519399040536,False,2,2025-07-14
chateau_1,123465909,2025-07-14T02:32:00Z,72.54168185897582,False,2,2025-07-14
chateau_1,123465969,2025-07-14T02:33:00Z,72.53025760551449,False,2,2025-07-14
chateau_1,123466029,2025-07-14T02:34:00Z,72.48304264737277,False,2,2025-07-14
chateau_1,123466089,2025-07-14T02:35:00Z,72.38790519420196,False,2,2025-07-14
chateau_1,123466149,2025-07-14T02:36:00Z,72.37758011128,False,2,2025-07-14
chateau_1,123466209,2025-07-14T02:37:00Z,72.3685887929227,False,2,2025-07-14
chateau_1,123466269,2025-07-14T02:38:00Z,72.36387746980628,False,2,2025-07-14
chateau_1,123466329,2025-07-14T02:39:00Z,72.32342745062118,False,2,2025-07-14
chateau_1,123466389,2025-07-14T02:40:00Z,72.28520887256634,False,2,2025-07-14
chateau_1,123466449,2025-07-14T02:41:00Z,72.22210562998195,False,2,2025-07-14
chateau_1,123466509,2025-07-14T02:42:00Z,72.18175052259429,False,2,2025-07-14
chateau_1,123466569,2025-07-14T02:43:00Z,72.13142222982758,False,2,2025-07-14
chateau_1,123466629,2025-07-14T02:44:00Z,72.11619848059979,False,2,2025-07-14
chateau_1,123466689,2025-07-14T02:45:00Z,72.10590590645863,False,2,2025-07-14
chateau_1,123466749,2025-07-14T02:46:00Z,72.09810790069994,False,2,2025-07-14
chateau_1,123466809,2025-07-14T02:47:00Z,72.04344936526385,False,2,2025-07-14
chateau_1,123466869,2025-07-14T02:48:00Z,71.95877074900991,False,2,2025-07-14
chateau_1,123466929,2025-07-14T02:49:00Z,71.88036410538474,False,2,2025-07-14
chateau_1,123466989,2025-07-14T02:50:00Z,71.7912930375147,False,2,2025-07-14
chateau_1,123467049,2025-07-14T02:51:00Z,71.73108211924293,False,2,2025-07-14
chateau_1,123467109,2025-07-14T02:52:00Z,71.70393840834883,False,2,2025-07-14
chateau_1,123467169,2025-07-14T02:53:00Z,71.62370603836867,False,2,2025-07-14
chateau_1,123467229,2025-07-14T02:54:00Z,71.56192787626259,False,2,2025-07-14
chateau_1,123467289,2025-07-14T02:55:00Z,71.53038160002383,False,2,2025-07-14
chateau_1,123467349,2025-07-14T02:56:00Z,71.44118405923508,False,2,2025-07-14
chateau_1,123467409,2025-07-14T02:57:00Z,71.3883864729636,False,2,2025-07-14
chateau_1,123467469,2025-07-14T02:58:00Z,71.36931755728207,False,2,2025-07-14
chateau_1,123467529,2025-07-14T02:59:00Z,71.35219525309789,False,2,2025-07-14
chateau_1,123467589,2025-07-14T03:00:00Z,71.31710302677075,False,3,2025-07-14
chateau_1,123467649,2025-07-14T03:01:00Z,71.23514735545417,False,3,2025-07-14
chateau_1,123467709,2025-07-14T03:02:00Z,71.14962364200859,False,3,2025-07-14
chateau_1,123467769,2025-07-14T03:03:00Z,71.09227837547773,False,3,2025-07-14
chateau_1,123467829,2025-07-14T03:04:00Z,71.08363329374342,False,3,2025-07-14
chateau_1,123467889,2025-07-14T03:05:00Z,71.0609895878822,False,3,2025-07-14
chateau_1,123467949,2025-07-14T03:06:00Z,70.99426789744697,False,3,2025-07-14
chateau_1,123468009,2025-07-14T03:07:00Z,70.93633110044891,False,3,2025-07-14
chateau_1,123468069,2025-07-14T03:08:00Z,70.87547888671097,False,3,2025-07-14
chateau_1,123468129,2025-07-14T03:09:00Z,70.83123085370885,False,3,2025-07-14
chateau_1,123468189,2025-07-14T03:10:00Z,70.76930527381766,False,3,2025-07-14
chateau_1,123468249,2025-07-14T03:11:00Z,70.76233227430458,False,3,2025-07-14
chateau_1,123468309,2025-07-14T03:12:00Z,70.75436075577151,False,3,2025-07-14
chateau_1,123468369,2025-07-14T03:13:00Z,70.73560755569824,False,3,2025-07-14
chateau_1,123468429,2025-07-14T03:14:00Z,70.6979216095504,False,3,2025-07-14
chateau_1,123468489,2025-07-14T03:15:00Z,70.68536475475571,False,3,2025-07-14
chateau_1,123468549,2025-07-14T03:16:00Z,70.65118859296379,False,3,2025-07-14
chateau_1,123468609,2025-07-14T03:17:00Z,70.64610754989594,False,3,2025-07-14
chateau_1,123468669,2025-07-14T03:18:00Z,70.56611425698532,False,3,2025-07-14
chateau_1,123468729,2025-07-14T03:19:00Z,70.51480418307412,False,3,2025-07-14
chateau_1,123468789,2025-07-14T03:20:00Z,70.43675055704288,False,3,2025-07-14
chateau_1,123468849,2025-07-14T03:21:00Z,70.4335698632707,False,3,2025-07-14
chateau_1,123468909,2025-07-14T03:22:00Z,70.3541105635707,False,3,2025-07-14
chateau_1,123468969,2025-07-14T03:23:00Z,70.30354663733982,False,3,2025-07-14
chateau_1,123469029,2025-07-14T03:24:00Z,70.29813416486996,False,3,2025-07-14
chateau_1,123469089,2025-07-14T03:25:00Z,70.27400489925594,False,3,2025-07-14
chateau_1,123469149,2025-07-14T03:26:00Z,70.2270738368453,False,3,2025-07-14
chateau_1,123469209,2025-07-14T03:27:00Z,70.16987747196704,False,3,2025-07-14
chateau_1,123469269,2025-07-14T03:28:00Z,70.09261722611458,False,3,2025-07-14
chateau_1,123469329,2025-07-14T03:29:00Z,70.0169642541462,False,3,2025-07-14
chateau_1,123469389,2025-07-14T03:30:00Z,69.92922524341355,False,3,2025-07-14
chateau_1,123469449,2025-07-14T03:31:00Z,69.88497485514945,False,3,2025-07-14
chateau_1,123469509,2025-07-14T03:32:00Z,69.88427657909847,False,3,2025-07-14
chateau_1,123469569,2025-07-14T03:33:00Z,69.81884906894236,False,3,2025-07-14
chateau_1,123469629,2025-07-14T03:34:00Z,69.73115928570378,False,3,2025-07-14
chateau_1,123469689,2025-07-14T03:35:00Z,69.71767296603603,False,3,2025-07-14
chateau_1,123469749,2025-07-14T03:36:00Z,69.69877053673572,False,3,2025-07-14
chateau_1,123469809,2025-07-14T03:37:00Z,69.69205582593558,False,3,2025-07-14
chateau_1,123469869,2025-07-14T03:38:00Z,69.65734537304692,False,3,2025-07-14
chateau_1,123469929,2025-07-14T03:39:00Z,69.58257100527321,False,3,2025-07-14
chateau_1,123469989,2025-07-14T03:40:00Z,69.53393182910077,False,3,2025-07-14
chateau_1,123470049,2025-07-14T03:41:00Z,69.50135576846414,False,3,2025-07-14
chateau_1,123470109,2025-07-14T03:42:00Z,69.40982433406838,False,3,2025-07-14
chateau_1,123470169,2025-07-14T03:43:00Z,69.40895818849978,False,3,2025-07-14
chateau_1,123470229,2025-07-14T03:44:00Z,69.31247134233625,False,3,2025-07-14
chateau_1,123470289,2025-07-14T03:45:00Z,69.24831618756323,False,3,2025-07-14
chateau_1,123470349,2025-07-14T03:46:00Z,69.17314909271042,False,3,2025-07-14
chateau_1,123470409,2025-07-14T03:47:00Z,69.10156824330542,False,3,2025-07-14
chateau_1,123470469,2025-07-14T03:48:00Z,69.0531247458807,False,3,2025-07-14
chateau_1,123470529,2025-07-14T03:49:00Z,69.02436134043347,False,3,2025-07-14
chateau_1,123470589,2025-07-14T03:50:00Z,68.9840041385301,False,3,2025-07-14
chateau_1,123470649,2025-07-14T03:51:00Z,68.90837410841279,False,3,2025-07-14
chateau_1,123470709,2025-07-14T03:52:00Z,68.84564416134889,False,3,2025-07-14
chateau_1,123470769,2025-07-14T03:53:00Z,68.78482326554276,False,3,2025-07-14
chateau_1,123470829,2025-07-14T03:54:00Z,68.71472204596365,False,3,2025-07-14
chateau_1,123470889,2025-07-14T03:55:00Z,68.61761182394413,False,3,2025-07-14
chateau_1,123470949,2025-07-14T03:56:00Z,68.54072119861992,False,3,2025-07-14
chateau_1,123471009,2025-07-14T03:57:00Z,68.45739515042223,False,3,2025-07-14
chateau_1,123471069,2025-07-14T03:58:00Z,68.45594523394483,False,3,2025-07-14
chateau_1,123471129,2025-07-14T03:59:00Z,68.36145073307698,False,3,2025-07-14
chateau_1,123471189,2025-07-14T04:00:00Z,68.29227178437614,False,4,2025-07-14
chateau_1,123471249,2025-07-14T04:01:00Z,68.24049334392376,False,4,2025-07-14
chateau_1,123471309,2025-07-14T04:02:00Z,68.21145683289093,False,4,2025-07-14
chateau_1,123471369,2025-07-14T04:03:00Z,68.17540000348991,False,4,2025-07-14
chateau_1,123471429,2025-07-14T04:04:00Z,68.13976469839572,False,4,2025-07-14
chateau_1,123471489,2025-07-14T04:05:00Z,68.07665265597355,False,4,2025-07-14
chateau_1,123471549,2025-07-14T04:06:00Z,67.9874293907758,False,4,2025-07-14
chateau_1,123471609,2025-07-14T04:07:00Z,67.9178418941151,False,4,2025-07-14
chateau_1,123471669,2025-07-14T04:08:00Z,67.91513038924533,False,4,2025-07-14
chateau_1,123471729,2025-07-14T04:09:00Z,67.89426702159841,False,4,2025-07-14
chateau_1,123471789,2025-07-14T04:10:00Z,67.83957257900256,False,4,2025-07-14
chateau_1,123471849,2025-07-14T04:11:00Z,67.83864227511522,False,4,2025-07-14
chateau_1,123471909,2025-07-14T04:12:00Z,67.82112798208594,False,4,2025-07-14
chateau_1,123471969,2025-07-14T04:13:00Z,67.82038084050788,False,4,2025-07-14
chateau_1,123472029,2025-07-14T04:14:00Z,67.80704061321781,False,4,2025-07-14
chateau_1,123472089,2025-07-14T04:15:00Z,67.75901940344201,False,4,2025-07-14
chateau_1,123472149,2025-07-14T04:16:00Z,67.74512068052917,False,4,2025-07-14
chateau_1,123472209,2025-07-14T04:17:00Z,67.71235465463242,False,4,2025-07-14
chateau_1,123472269,2025-07-14T04:18:00Z,67.6580004275091,False,4,2025-07-14
chateau_1,123472329,2025-07-14T04:19:00Z,67.65610471813535,False,4,2025-07-14
chateau_1,123472389,2025-07-14T04:20:00Z,67.57377661833053,False,4,2025-07-14
chateau_1,123472449,2025-07-14T04:21:00Z,67.55687014963553,False,4,2025-07-14
chateau_1,123472509,2025-07-14T04:22:00Z,67.49564078837558,False,4,2025-07-14
chateau_1,123472569,2025-07-14T04:23:00Z,67.42234177027865,False,4,2025-07-14
chateau_1,123472629,2025-07-14T04:24:00Z,67.3241573462613,False,4,2025-07-14
chateau_1,123472689,2025-07-14T04:25:00Z,67.30122670079137,False,4,2025-07-14
chateau_1,123472749,2025-07-14T04:26:00Z,67.2563437794354,False,4,2025-07-14
chateau_1,123472809,2025-07-14T04:27:00Z,67.16039676282097,False,4,2025-07-14
chateau_1,123472869,2025-07-14T04:28:00Z,67.16026774711567,False,4,2025-07-14
chateau_1,123472929,2025-07-14T04:29:00Z,67.08455991701616,False,4,2025-07-14
chateau_1,123472989,2025-07-14T04:30:00Z,66.99436619986177,False,4,2025-07-14
chateau_1,123473049,2025-07-14T04:31:00Z,66.93528559088489,False,4,2025-07-14
chateau_1,123473109,2025-07-14T04:32:00Z,66.87817945867677,False,4,2025-07-14
chateau_1,123473169,2025-07-14T04:33:00Z,66.83436334000086,False,4,2025-07-14
chateau_1,123473229,2025-07-14T04:34:00Z,66.7826257298138,False,4,2025-07-14
chateau_1,123473289,2025-07-14T04:35:00Z,66.68396594603662,False,4,2025-07-14
chateau_1,123473349,2025-07-14T04:36:00Z,66.64146803846927,False,4,2025-07-14
chateau_1,123473409,2025-07-14T04:37:00Z,66.59610107082626,False,4,2025-07-14
chateau_1,123473469,2025-07-14T04:38:00Z,66.57784872300756,False,4,2025-07-14
chateau_1,123473529,2025-07-14T04:39:00Z,66.4799107498671,False,4,2025-07-14
chateau_1,123473589,2025-07-14T04:40:00Z,66.42276325029964,False,4,2025-07-14
chateau_1,123473649,2025-07-14T04:41:00Z,66.34421528572177,False,4,2025-07-14
chateau_1,123473709,2025-07-14T04:42:00Z,66.28679277408597,False,4,2025-07-14
chateau_1,123473769,2025-07-14T04:43:00Z,66.27131043303972,False,4,2025-07-14
chateau_1,123473829,2025-07-14T04:44:00Z,66.19253677838147,False,4,2025-07-14
chateau_1,123473889,2025-07-14T04:45:00Z,66.1715545905938,False,4,2025-07-14
chateau_1,123473949,2025-07-14T04:46:00Z,66.13167111089565,False,4,2025-07-14
chateau_1,123474009,2025-07-14T04:47:00Z,66.07879240985132,False,4,2025-07-14
chateau_1,123474069,2025-07-14T04:48:00Z,66.07636782306409,False,4,2025-07-14
chateau_1,123474129,2025-07-14T04:49:00Z,66.00236878665982,False,4,2025-07-14
chateau_1,123474189,2025-07-14T04:50:00Z,65.95183462360202,False,4,2025-07-14
chateau_1,123474249,2025-07-14T04:51:00Z,65.92720454815404,False,4,2025-07-14
chateau_1,123474309,2025-07-14T04:52:00Z,65.86401884077084,False,4,2025-07-14
chateau_1,123474369,2025-07-14T04:53:00Z,65.83489331417026,False,4,2025-07-14
chateau_1,123474429,2025-07-14T04:54:00Z,65.80577570613586,False,4,2025-07-14
chateau_1,123474489,2025-07-14T04:55:00Z,65.78301787893562,False,4,2025-07-14
chateau_1,123474549,2025-07-14T04:56:00Z,65.72164085099206,False,4,2025-07-14
chateau_1,123474609,2025-07-14T04:57:00Z,65.68912617337978,False,4,2025-07-14
chateau_1,123474669,2025-07-14T04:58:00Z,65.65643959704745,False,4,2025-07-14
chateau_1,123474729,2025-07-14T04:59:00Z,65.59791918011648,False,4,2025-07-14
chateau_1,123474789,2025-07-14T05:00:00Z,65.51229333206358,False,5,2025-07-14
chateau_1,123474849,2025-07-14T05:01:00Z,65.45902196291252,False,5,2025-07-14
chateau_1,123474909,2025-07-14T05:02:00Z,65.37220138107983,False,5,2025-07-14
chateau_1,123474969,2025-07-14T05:03:00Z,65.36991031355748,False,5,2025-07-14
chateau_1,123475029,2025-07-14T05:04:00Z,65.31142049163115,False,5,2025-07-14
chateau_1,123475089,2025-07-14T05:05:00Z,65.253453955766,False,5,2025-07-14
chateau_1,123475149,2025-07-14T05:06:00Z,65.23309353799299,False,5,2025-07-14
chateau_1,123475209,2025-07-14T05:07:00Z,65.21013554478093,False,5,2025-07-14
chateau_1,123475269,2025-07-14T05:08:00Z,65.16596161701831,False,5,2025-07-14
chateau_1,123475329,2025-07-14T05:09:00Z,65.13582733174141,False,5,2025-07-14
chateau_1,123475389,2025-07-14T05:10:00Z,65.04041649456298,False,5,2025-07-14
chateau_1,123475449,2025-07-14T05:11:00Z,65.01828153381496,False,5,2025-07-14
chateau_1,123475509,2025-07-14T05:12:00Z,65.01606265399924,False,5,2025-07-14
chateau_1,123475569,2025-07-14T05:13:00Z,64.94680983013214,False,5,2025-07-14
chateau_1,123475629,2025-07-14T05:14:00Z,64.94302258820531,False,5,2025-07-14
chateau_1,123475689,2025-07-14T05:15:00Z,64.886689147276,False,5,2025-07-14
chateau_1,123475749,2025-07-14T05:16:00Z,64.85579625951364,False,5,2025-07-14
